Name	tone	stress	syllabic	short	long	consonantal	sonorant	continuant	delayedRelease	approximant	tap	trill	nasal	lateral	labial	round	labiodental	coronal	anterior	distributed	strident	dorsal	high	low	front	back	tense	retractedTongueRoot	advancedTongueRoot	periodicGlottalSource	epilaryngealSource	spreadGlottis	constrictedGlottis	fortis	raisedLarynxEjective	loweredLarynxImplosive	click
ɥ̥	0	-1	-1	-1	-1	-1	+1	+1	0	+1	-1	-1	-1	-1	+1	+1	-1	-1	0	0	0	+1	+1	-1	+1	-1	+1	0	0	-1	-1	-1	-1	-1	-1	-1	-1
w̞	0	-1	-1	-1	-1	-1	+1	+1	0	+1	-1	-1	-1	-1	+1	+1	-1	-1	0	0	0	+1	+1	-1	-1	+1	-1	0	0	+1	-1	-1	-1	-1	-1	-1	-1
ʈʼ	0	-1	-1	-1	-1	+1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	+1	-1	-1	-1	-1	0	0	0	0	0	0	0	-1	-1	-1	+1	-1	+1	-1	-1
ʎ̥	0	-1	-1	-1	-1	+1	+1	+1	0	+1	-1	-1	-1	+1	-1	0	0	+1	-1	+1	-1	+1	+1	-1	+1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
ɯ̰	0	-1	+1	-1	-1	-1	+1	+1	0	+1	-1	-1	-1	-1	-1	0	0	-1	0	0	0	+1	+1	-1	-1	+1	+1	-1	-1	+1	-1	-1	+1	0	-1	-1	0
ðˠ	0	-1	-1	-1	-1	+1	-1	+1	+1	-1	-1	-1	-1	-1	-1	0	0	+1	+1	+1	-1	+1	+1	-1	-1	-1	0	0	0	+1	-1	-1	-1	-1	-1	-1	-1
mˠ	0	-1	-1	-1	-1	+1	+1	-1	0	-1	-1	-1	+1	-1	+1	-1	-1	-1	0	0	0	+1	+1	-1	-1	-1	0	0	0	+1	-1	-1	-1	-1	-1	-1	-1
ɾ̪ˠ	0	-1	-1	-1	-1	+1	+1	+1	0	+1	+1	-1	-1	-1	-1	0	0	+1	+1	+1	-1	+1	+1	-1	-1	-1	0	0	0	+1	-1	-1	-1	-1	-1	-1	-1
sˠ	0	-1	-1	-1	-1	+1	-1	+1	+1	-1	-1	-1	-1	-1	-1	0	0	+1	+1	-1	+1	+1	+1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
zˠ	0	-1	-1	-1	-1	+1	-1	+1	+1	-1	-1	-1	-1	-1	-1	0	0	+1	+1	-1	+1	+1	+1	-1	-1	-1	0	0	0	+1	-1	-1	-1	-1	-1	-1	-1
˦˥˦	+1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ɫ	0	-1	-1	-1	-1	+1	+1	+1	0	+1	-1	-1	-1	+1	-1	0	0	+1	+1	-1	-1	+1	-1	-1	-1	+1	0	0	0	+1	-1	-1	-1	-1	-1	-1	-1
ɡbː	0	-1	-1	-1	+1	+1	-1	-1	-1	-1	-1	-1	-1	-1	+1	-1	-1	-1	0	0	0	+1	+1	-1	-1	-1	0	0	0	+1	-1	-1	-1	-1	-1	-1	-1
kpː	0	-1	-1	-1	+1	+1	-1	-1	-1	-1	-1	-1	-1	-1	+1	-1	-1	-1	0	0	0	+1	+1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
ɨ̥	0	-1	+1	-1	-1	-1	+1	+1	0	+1	-1	-1	-1	-1	-1	0	0	-1	0	0	0	+1	+1	-1	-1	-1	+1	-1	-1	-1	-1	-1	-1	0	-1	-1	0
ə̰	0	-1	+1	-1	-1	-1	+1	+1	0	+1	-1	-1	-1	-1	-1	0	0	-1	0	0	0	+1	-1	-1	-1	-1	-1	-1	-1	+1	-1	-1	+1	0	-1	-1	0
ə̰̃	0	-1	+1	-1	-1	-1	+1	+1	0	+1	-1	-1	+1	-1	-1	0	0	-1	0	0	0	+1	-1	-1	-1	-1	-1	-1	-1	+1	-1	-1	+1	0	-1	-1	0
ɛ̰̃	0	-1	+1	-1	-1	-1	+1	+1	0	+1	-1	-1	+1	-1	-1	0	0	-1	0	0	0	+1	-1	-1	+1	-1	-1	-1	-1	+1	-1	-1	+1	0	-1	-1	0
õ̰	0	-1	+1	-1	-1	-1	+1	+1	0	+1	-1	-1	+1	-1	+1	+1	-1	-1	0	0	0	+1	-1	-1	-1	+1	+1	-1	-1	+1	-1	-1	+1	0	-1	-1	0
t̪s	0	-1	-1	-1	-1	+1	-1	-1	+1	-1	-1	-1	-1	-1	-1	0	0	+1	+1	+1	+1	-1	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
ʎʱ	0	-1	-1	-1	-1	+1	+1	+1	0	+1	-1	-1	-1	+1	-1	0	0	+1	-1	+1	-1	+1	+1	-1	+1	-1	0	0	0	+1	-1	+1	-1	-1	-1	-1	-1
ʎʼ	0	-1	-1	-1	-1	+1	+1	+1	0	+1	-1	-1	-1	+1	-1	0	0	+1	-1	+1	-1	+1	+1	-1	+1	-1	0	0	0	-1	-1	-1	+1	-1	+1	-1	-1
ɲʱ	0	-1	-1	-1	-1	+1	+1	-1	0	-1	-1	-1	+1	-1	-1	0	0	+1	-1	+1	-1	+1	+1	-1	+1	-1	0	0	0	+1	-1	+1	-1	-1	-1	-1	-1
ɲʼ	0	-1	-1	-1	-1	+1	+1	-1	0	-1	-1	-1	+1	-1	-1	0	0	+1	-1	+1	-1	+1	+1	-1	+1	-1	0	0	0	-1	-1	-1	+1	-1	+1	-1	-1
ŋʷː	0	-1	-1	-1	+1	+1	+1	-1	0	-1	-1	-1	+1	-1	+1	+1	-1	-1	0	0	0	+1	+1	-1	-1	-1	0	0	0	+1	-1	-1	-1	-1	-1	-1	-1
ð̞	0	-1	-1	-1	-1	-1	+1	+1	0	+1	-1	-1	-1	-1	-1	0	0	+1	+1	+1	-1	-1	0	0	0	0	0	0	0	+1	-1	-1	-1	-1	-1	-1	-1
a̙	0	-1	+1	-1	-1	-1	+1	+1	0	+1	-1	-1	-1	-1	-1	0	0	-1	0	0	0	+1	-1	+1	-1	-1	0	+1	-1	+1	-1	-1	-1	0	-1	-1	0
a̙ː	0	-1	+1	-1	+1	-1	+1	+1	0	+1	-1	-1	-1	-1	-1	0	0	-1	0	0	0	+1	-1	+1	-1	-1	0	+1	-1	+1	-1	-1	-1	0	-1	-1	0
a̙ˠ	0	-1	+1	-1	-1	-1	+1	+1	0	+1	-1	-1	-1	-1	-1	0	0	-1	0	0	0	+1	+1	-1	-1	-1	0	+1	-1	+1	-1	-1	-1	0	-1	-1	0
ɛ̙	0	-1	+1	-1	-1	-1	+1	+1	0	+1	-1	-1	-1	-1	-1	0	0	-1	0	0	0	+1	-1	-1	+1	-1	-1	+1	-1	+1	-1	-1	-1	0	-1	-1	0
ɛ̙ː	0	-1	+1	-1	+1	-1	+1	+1	0	+1	-1	-1	-1	-1	-1	0	0	-1	0	0	0	+1	-1	-1	+1	-1	-1	+1	-1	+1	-1	-1	-1	0	-1	-1	0
ɛ̙ˠ	0	-1	+1	-1	-1	-1	+1	+1	0	+1	-1	-1	-1	-1	-1	0	0	-1	0	0	0	+1	+1	-1	-1	-1	-1	+1	-1	+1	-1	-1	-1	0	-1	-1	0
ɪ̙ː	0	-1	+1	-1	+1	-1	+1	+1	0	+1	-1	-1	-1	-1	-1	0	0	-1	0	0	0	+1	+1	-1	+1	-1	-1	+1	-1	+1	-1	-1	-1	0	-1	-1	0
ɪ̙ˠ	0	-1	+1	-1	-1	-1	+1	+1	0	+1	-1	-1	-1	-1	-1	0	0	-1	0	0	0	+1	+1	-1	-1	-1	-1	+1	-1	+1	-1	-1	-1	0	-1	-1	0
ɔ̙	0	-1	+1	-1	-1	-1	+1	+1	0	+1	-1	-1	-1	-1	+1	+1	-1	-1	0	0	0	+1	-1	-1	-1	+1	-1	+1	-1	+1	-1	-1	-1	0	-1	-1	0
ɔ̙ː	0	-1	+1	-1	+1	-1	+1	+1	0	+1	-1	-1	-1	-1	+1	+1	-1	-1	0	0	0	+1	-1	-1	-1	+1	-1	+1	-1	+1	-1	-1	-1	0	-1	-1	0
ɧ	0	-1	-1	-1	-1	+1	-1	+1	+1	-1	-1	-1	-1	-1	-1	0	0	+1	-1	+1	+1	+1	+1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
ʉ̟	0	-1	+1	-1	-1	-1	+1	+1	0	+1	-1	-1	-1	-1	+1	+1	-1	-1	0	0	0	+1	+1	-1	0	-1	+1	-1	-1	+1	-1	-1	-1	0	-1	-1	0
dz̪	0	-1	-1	-1	-1	+1	-1	-1	+1	-1	-1	-1	-1	-1	-1	0	0	+1	+1	+1	+1	-1	0	0	0	0	0	0	0	+1	-1	-1	-1	-1	-1	-1	-1
ɣ̥	0	-1	-1	-1	-1	+1	-1	+1	+1	-1	-1	-1	-1	-1	-1	0	0	-1	0	0	0	+1	+1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
x̥	0	-1	-1	-1	-1	+1	-1	+1	+1	-1	-1	-1	-1	-1	-1	0	0	-1	0	0	0	+1	+1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
z̥	0	-1	-1	-1	-1	+1	-1	+1	+1	-1	-1	-1	-1	-1	-1	0	0	+1	+1	-1	+1	-1	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
t̪ʷ	0	-1	-1	-1	-1	+1	-1	-1	-1	-1	-1	-1	-1	-1	+1	+1	-1	+1	+1	+1	-1	-1	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
˥˧̰	+1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	+1	0	-1	+1	0	0	0	0
˧˩̤	+1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	+1	0	+1	-1	0	0	0	0
˨˥	+1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
˥˧	+1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e̘	0	-1	+1	-1	-1	-1	+1	+1	0	+1	-1	-1	-1	-1	-1	0	0	-1	0	0	0	+1	-1	-1	+1	-1	+1	-1	+1	+1	-1	-1	-1	0	-1	-1	0
e̙	0	-1	+1	-1	-1	-1	+1	+1	0	+1	-1	-1	-1	-1	-1	0	0	-1	0	0	0	+1	-1	-1	+1	-1	+1	+1	-1	+1	-1	-1	-1	0	-1	-1	0
i̘	0	-1	+1	-1	-1	-1	+1	+1	0	+1	-1	-1	-1	-1	-1	0	0	-1	0	0	0	+1	+1	-1	+1	-1	+1	-1	+1	+1	-1	-1	-1	0	-1	-1	0
i̙	0	-1	+1	-1	-1	-1	+1	+1	0	+1	-1	-1	-1	-1	-1	0	0	-1	0	0	0	+1	+1	-1	+1	-1	+1	+1	-1	+1	-1	-1	-1	0	-1	-1	0
o̘	0	-1	+1	-1	-1	-1	+1	+1	0	+1	-1	-1	-1	-1	+1	+1	-1	-1	0	0	0	+1	-1	-1	-1	+1	+1	-1	+1	+1	-1	-1	-1	0	-1	-1	0
o̙	0	-1	+1	-1	-1	-1	+1	+1	0	+1	-1	-1	-1	-1	+1	+1	-1	-1	0	0	0	+1	-1	-1	-1	+1	+1	+1	-1	+1	-1	-1	-1	0	-1	-1	0
u̘	0	-1	+1	-1	-1	-1	+1	+1	0	+1	-1	-1	-1	-1	+1	+1	-1	-1	0	0	0	+1	+1	-1	-1	+1	+1	-1	+1	+1	-1	-1	-1	0	-1	-1	0
u̙	0	-1	+1	-1	-1	-1	+1	+1	0	+1	-1	-1	-1	-1	+1	+1	-1	-1	0	0	0	+1	+1	-1	-1	+1	+1	+1	-1	+1	-1	-1	-1	0	-1	-1	0
t̺	0	-1	-1	-1	-1	+1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	+1	+1	-1	-1	-1	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
ʃʰ	0	-1	-1	-1	-1	+1	-1	+1	+1	-1	-1	-1	-1	-1	-1	0	0	+1	-1	+1	+1	-1	0	0	0	0	0	0	0	-1	-1	+1	-1	-1	-1	-1	-1
ɓː	0	-1	-1	-1	+1	+1	-1	-1	-1	-1	-1	-1	-1	-1	+1	-1	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	+1	-1	-1	-1	-1	-1	+1	-1
ɗː	0	-1	-1	-1	+1	+1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	+1	+1	-1	-1	-1	0	0	0	0	0	0	0	+1	-1	-1	-1	-1	-1	+1	-1
ɕᶣ	0	-1	-1	-1	-1	+1	-1	+1	+1	-1	-1	-1	-1	-1	+1	+1	-1	+1	+1	+1	+1	+1	+1	-1	+1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
ɲᶣ	0	-1	-1	-1	-1	+1	+1	-1	0	-1	-1	-1	+1	-1	+1	+1	-1	+1	-1	+1	-1	+1	+1	-1	+1	-1	0	0	0	+1	-1	-1	-1	-1	-1	-1	-1
sᶣ	0	-1	-1	-1	-1	+1	-1	+1	+1	-1	-1	-1	-1	-1	+1	+1	-1	+1	+1	-1	+1	+1	+1	-1	+1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
ɡbʲ	0	-1	-1	-1	-1	+1	-1	-1	-1	-1	-1	-1	-1	-1	+1	-1	-1	-1	0	0	0	+1	+1	-1	+1	-1	0	0	0	+1	-1	-1	-1	-1	-1	-1	-1
kpʲ	0	-1	-1	-1	-1	+1	-1	-1	-1	-1	-1	-1	-1	-1	+1	-1	-1	-1	0	0	0	+1	+1	-1	+1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
lᶣ	0	-1	-1	-1	-1	+1	+1	+1	0	+1	-1	-1	-1	+1	+1	+1	-1	+1	+1	-1	-1	+1	+1	-1	+1	-1	0	0	0	+1	-1	-1	-1	-1	-1	-1	-1
ʑᶣ	0	-1	-1	-1	-1	+1	-1	+1	+1	-1	-1	-1	-1	-1	+1	+1	-1	+1	+1	+1	+1	+1	+1	-1	+1	-1	0	0	0	+1	-1	-1	-1	-1	-1	-1	-1
ʔʲː	0	-1	-1	-1	+1	+1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	0	0	0	+1	+1	-1	+1	-1	0	0	0	-1	-1	-1	+1	-1	-1	-1	-1
ɡᶣ	0	-1	-1	-1	-1	+1	-1	-1	-1	-1	-1	-1	-1	-1	+1	+1	-1	-1	0	0	0	+1	+1	-1	+1	-1	0	0	0	+1	-1	-1	-1	-1	-1	-1	-1
ʙ	0	-1	-1	-1	-1	+1	+1	+1	0	+1	-1	+1	-1	-1	+1	-1	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	+1	-1	-1	-1	-1	-1	-1	-1
ṽ	0	-1	-1	-1	-1	+1	-1	+1	+1	-1	-1	-1	+1	-1	+1	-1	+1	-1	0	0	0	-1	0	0	0	0	0	0	0	+1	-1	-1	-1	-1	-1	-1	-1
d̤z̤	0	-1	-1	-1	-1	+1	-1	-1	+1	-1	-1	-1	-1	-1	-1	0	0	+1	+1	-1	+1	-1	0	0	0	0	0	0	0	+1	-1	+1	-1	-1	-1	-1	-1
w̤	0	-1	-1	-1	-1	-1	+1	+1	0	+1	-1	-1	-1	-1	+1	+1	-1	-1	0	0	0	+1	+1	-1	-1	+1	+1	0	0	+1	-1	+1	-1	-1	-1	-1	-1
ɥ̃	0	-1	-1	-1	-1	-1	+1	+1	0	+1	-1	-1	+1	-1	+1	+1	-1	-1	0	0	0	+1	+1	-1	+1	-1	+1	0	0	+1	-1	-1	-1	-1	-1	-1	-1
eʲ	0	-1	+1	-1	-1	-1	+1	+1	0	+1	-1	-1	-1	-1	-1	0	0	-1	0	0	0	+1	+1	-1	+1	-1	+1	-1	-1	+1	-1	-1	-1	0	-1	-1	0
↓˦↓˦	+1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ɦʷ	0	-1	-1	-1	-1	-1	-1	+1	+1	-1	-1	-1	-1	-1	+1	+1	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	+1	-1	+1	-1	-1	-1	-1	-1
sʷʲ	0	-1	-1	-1	-1	+1	-1	+1	+1	-1	-1	-1	-1	-1	+1	+1	-1	+1	+1	-1	+1	+1	+1	-1	+1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
a̰ː	0	-1	+1	-1	+1	-1	+1	+1	0	+1	-1	-1	-1	-1	-1	0	0	-1	0	0	0	+1	-1	+1	-1	-1	0	-1	-1	+1	-1	-1	+1	0	-1	-1	0
a̤ˑ	0	-1	+1	+1	+1	-1	+1	+1	0	+1	-1	-1	-1	-1	-1	0	0	-1	0	0	0	+1	-1	+1	-1	-1	0	-1	-1	+1	-1	+1	-1	0	-1	-1	0
a̰ˑ	0	-1	+1	+1	+1	-1	+1	+1	0	+1	-1	-1	-1	-1	-1	0	0	-1	0	0	0	+1	-1	+1	-1	-1	0	-1	-1	+1	-1	-1	+1	0	-1	-1	0
ḛː	0	-1	+1	-1	+1	-1	+1	+1	0	+1	-1	-1	-1	-1	-1	0	0	-1	0	0	0	+1	-1	-1	+1	-1	+1	-1	-1	+1	-1	-1	+1	0	-1	-1	0
e̤ˑ	0	-1	+1	+1	+1	-1	+1	+1	0	+1	-1	-1	-1	-1	-1	0	0	-1	0	0	0	+1	-1	-1	+1	-1	+1	-1	-1	+1	-1	+1	-1	0	-1	-1	0
ḛˑ	0	-1	+1	+1	+1	-1	+1	+1	0	+1	-1	-1	-1	-1	-1	0	0	-1	0	0	0	+1	-1	-1	+1	-1	+1	-1	-1	+1	-1	-1	+1	0	-1	-1	0
ɛ̰ː	0	-1	+1	-1	+1	-1	+1	+1	0	+1	-1	-1	-1	-1	-1	0	0	-1	0	0	0	+1	-1	-1	+1	-1	-1	-1	-1	+1	-1	-1	+1	0	-1	-1	0
ɛ̤ˑ	0	-1	+1	+1	+1	-1	+1	+1	0	+1	-1	-1	-1	-1	-1	0	0	-1	0	0	0	+1	-1	-1	+1	-1	-1	-1	-1	+1	-1	+1	-1	0	-1	-1	0
ɛ̰ˑ	0	-1	+1	+1	+1	-1	+1	+1	0	+1	-1	-1	-1	-1	-1	0	0	-1	0	0	0	+1	-1	-1	+1	-1	-1	-1	-1	+1	-1	-1	+1	0	-1	-1	0
ḭː	0	-1	+1	-1	+1	-1	+1	+1	0	+1	-1	-1	-1	-1	-1	0	0	-1	0	0	0	+1	+1	-1	+1	-1	+1	-1	-1	+1	-1	-1	+1	0	-1	-1	0
i̤ˑ	0	-1	+1	+1	+1	-1	+1	+1	0	+1	-1	-1	-1	-1	-1	0	0	-1	0	0	0	+1	+1	-1	+1	-1	+1	-1	-1	+1	-1	+1	-1	0	-1	-1	0
ḭˑ	0	-1	+1	+1	+1	-1	+1	+1	0	+1	-1	-1	-1	-1	-1	0	0	-1	0	0	0	+1	+1	-1	+1	-1	+1	-1	-1	+1	-1	-1	+1	0	-1	-1	0
o̰ː	0	-1	+1	-1	+1	-1	+1	+1	0	+1	-1	-1	-1	-1	+1	+1	-1	-1	0	0	0	+1	-1	-1	-1	+1	+1	-1	-1	+1	-1	-1	+1	0	-1	-1	0
o̤ˑ	0	-1	+1	+1	+1	-1	+1	+1	0	+1	-1	-1	-1	-1	+1	+1	-1	-1	0	0	0	+1	-1	-1	-1	+1	+1	-1	-1	+1	-1	+1	-1	0	-1	-1	0
o̰ˑ	0	-1	+1	+1	+1	-1	+1	+1	0	+1	-1	-1	-1	-1	+1	+1	-1	-1	0	0	0	+1	-1	-1	-1	+1	+1	-1	-1	+1	-1	-1	+1	0	-1	-1	0
ɔ̰ː	0	-1	+1	-1	+1	-1	+1	+1	0	+1	-1	-1	-1	-1	+1	+1	-1	-1	0	0	0	+1	-1	-1	-1	+1	-1	-1	-1	+1	-1	-1	+1	0	-1	-1	0
ɔ̤ˑ	0	-1	+1	+1	+1	-1	+1	+1	0	+1	-1	-1	-1	-1	+1	+1	-1	-1	0	0	0	+1	-1	-1	-1	+1	-1	-1	-1	+1	-1	+1	-1	0	-1	-1	0
ɔ̰ˑ	0	-1	+1	+1	+1	-1	+1	+1	0	+1	-1	-1	-1	-1	+1	+1	-1	-1	0	0	0	+1	-1	-1	-1	+1	-1	-1	-1	+1	-1	-1	+1	0	-1	-1	0
ṳˑ	0	-1	+1	+1	+1	-1	+1	+1	0	+1	-1	-1	-1	-1	+1	+1	-1	-1	0	0	0	+1	+1	-1	-1	+1	+1	-1	-1	+1	-1	+1	-1	0	-1	-1	0
l̥ː	0	-1	-1	-1	+1	+1	+1	+1	0	+1	-1	-1	-1	+1	-1	0	0	+1	+1	-1	-1	-1	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
ɓʷ	0	-1	-1	-1	-1	+1	-1	-1	-1	-1	-1	-1	-1	-1	+1	+1	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	+1	-1	-1	-1	-1	-1	+1	-1
ɗʷ	0	-1	-1	-1	-1	+1	-1	-1	-1	-1	-1	-1	-1	-1	+1	+1	-1	+1	+1	-1	-1	-1	0	0	0	0	0	0	0	+1	-1	-1	-1	-1	-1	+1	-1
ɤ̃ː	0	-1	+1	-1	+1	-1	+1	+1	0	+1	-1	-1	+1	-1	-1	0	0	-1	0	0	0	+1	-1	-1	-1	+1	+1	-1	-1	+1	-1	-1	-1	0	-1	-1	0
ɾʷ	0	-1	-1	-1	-1	+1	+1	+1	0	+1	+1	-1	-1	-1	+1	+1	-1	+1	+1	-1	-1	-1	0	0	0	0	0	0	0	+1	-1	-1	-1	-1	-1	-1	-1
ɰ̃	0	-1	-1	-1	-1	-1	+1	+1	0	+1	-1	-1	+1	-1	-1	0	0	-1	0	0	0	+1	+1	-1	-1	+1	+1	0	0	+1	-1	-1	-1	-1	-1	-1	-1
b̤v̤	0	-1	-1	-1	-1	+1	-1	-1	+1	-1	-1	-1	-1	-1	+1	-1	+1	-1	0	0	0	-1	0	0	0	0	0	0	0	+1	-1	+1	-1	-1	-1	-1	-1
d̤ʒ̤	0	-1	-1	-1	-1	+1	-1	-1	+1	-1	-1	-1	-1	-1	-1	0	0	+1	-1	+1	+1	-1	0	0	0	0	0	0	0	+1	-1	+1	-1	-1	-1	-1	-1
ɦ̤	0	-1	-1	-1	-1	-1	-1	+1	+1	-1	-1	-1	-1	-1	-1	0	0	-1	0	0	0	-1	0	0	0	0	0	0	0	+1	-1	+1	-1	-1	-1	-1	-1
r̤	0	-1	-1	-1	-1	+1	+1	+1	0	+1	-1	+1	-1	-1	-1	0	0	+1	+1	-1	-1	-1	0	0	0	0	0	0	0	+1	-1	+1	-1	-1	-1	-1	-1
d̠̤ʒ̤	0	-1	-1	-1	-1	+1	-1	-1	+1	-1	-1	-1	-1	-1	-1	0	0	+1	-1	+1	+1	-1	0	0	0	0	0	0	0	+1	-1	+1	-1	-1	-1	-1	-1
ɣ̤	0	-1	-1	-1	-1	+1	-1	+1	+1	-1	-1	-1	-1	-1	-1	0	0	-1	0	0	0	+1	+1	-1	-1	-1	0	0	0	+1	-1	+1	-1	-1	-1	-1	-1
ɟ̤	0	-1	-1	-1	-1	+1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	+1	-1	+1	-1	+1	+1	-1	+1	-1	0	0	0	+1	-1	+1	-1	-1	-1	-1	-1
kxʼ	0	-1	-1	-1	-1	+1	-1	-1	+1	-1	-1	-1	-1	-1	-1	0	0	-1	0	0	0	+1	+1	-1	-1	-1	0	0	0	-1	-1	-1	+1	-1	+1	-1	-1
ɮ̤	0	-1	-1	-1	-1	+1	-1	+1	+1	-1	-1	-1	-1	+1	-1	0	0	+1	+1	-1	-1	-1	0	0	0	0	0	0	0	+1	-1	+1	-1	-1	-1	-1	-1
ɲ̤	0	-1	-1	-1	-1	+1	+1	-1	0	-1	-1	-1	+1	-1	-1	0	0	+1	-1	+1	-1	+1	+1	-1	+1	-1	0	0	0	+1	-1	+1	-1	-1	-1	-1	-1
z̤	0	-1	-1	-1	-1	+1	-1	+1	+1	-1	-1	-1	-1	-1	-1	0	0	+1	+1	-1	+1	-1	0	0	0	0	0	0	0	+1	-1	+1	-1	-1	-1	-1	-1
l̪ʷ	0	-1	-1	-1	-1	+1	+1	+1	0	+1	-1	-1	-1	+1	+1	+1	-1	+1	+1	+1	-1	-1	0	0	0	0	0	0	0	+1	-1	-1	-1	-1	-1	-1	-1
aˑ	0	-1	+1	+1	+1	-1	+1	+1	0	+1	-1	-1	-1	-1	-1	0	0	-1	0	0	0	+1	-1	+1	-1	-1	0	-1	-1	+1	-1	-1	-1	0	-1	-1	0
eˑ	0	-1	+1	+1	+1	-1	+1	+1	0	+1	-1	-1	-1	-1	-1	0	0	-1	0	0	0	+1	-1	-1	+1	-1	+1	-1	-1	+1	-1	-1	-1	0	-1	-1	0
iˑ	0	-1	+1	+1	+1	-1	+1	+1	0	+1	-1	-1	-1	-1	-1	0	0	-1	0	0	0	+1	+1	-1	+1	-1	+1	-1	-1	+1	-1	-1	-1	0	-1	-1	0
oˑ	0	-1	+1	+1	+1	-1	+1	+1	0	+1	-1	-1	-1	-1	+1	+1	-1	-1	0	0	0	+1	-1	-1	-1	+1	+1	-1	-1	+1	-1	-1	-1	0	-1	-1	0
uˑ	0	-1	+1	+1	+1	-1	+1	+1	0	+1	-1	-1	-1	-1	+1	+1	-1	-1	0	0	0	+1	+1	-1	-1	+1	+1	-1	-1	+1	-1	-1	-1	0	-1	-1	0
ɪ̤	0	-1	+1	-1	-1	-1	+1	+1	0	+1	-1	-1	-1	-1	-1	0	0	-1	0	0	0	+1	+1	-1	+1	-1	-1	-1	-1	+1	-1	+1	-1	0	-1	-1	0
œ̤	0	-1	+1	-1	-1	-1	+1	+1	0	+1	-1	-1	-1	-1	+1	+1	-1	-1	0	0	0	+1	-1	-1	+1	-1	-1	-1	-1	+1	-1	+1	-1	0	-1	-1	0
ɵː	0	-1	+1	-1	+1	-1	+1	+1	0	+1	-1	-1	-1	-1	+1	+1	-1	-1	0	0	0	+1	-1	-1	-1	-1	+1	-1	-1	+1	-1	-1	-1	0	-1	-1	0
y̤	0	-1	+1	-1	-1	-1	+1	+1	0	+1	-1	-1	-1	-1	+1	+1	-1	-1	0	0	0	+1	+1	-1	+1	-1	+1	-1	-1	+1	-1	+1	-1	0	-1	-1	0
kᶣ	0	-1	-1	-1	-1	+1	-1	-1	-1	-1	-1	-1	-1	-1	+1	+1	-1	-1	0	0	0	+1	+1	-1	+1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1
rᶣ	0	-1	-1	-1	-1	+1	+1	+1	0	+1	-1	+1	-1	-1	+1	+1	-1	+1	+1	-1	-1	+1	+1	-1	+1	-1	0	0	0	+1	-1	-1	-1	-1	-1	-1	-1
e̥	0	-1	+1	-1	-1	-1	+1	+1	0	+1	-1	-1	-1	-1	-1	0	0	-1	0	0	0	+1	-1	-1	+1	-1	+1	-1	-1	-1	-1	-1	-1	0	-1	-1	0
e̥ː	0	-1	+1	-1	+1	-1	+1	+1	0	+1	-1	-1	-1	-1	-1	0	0	-1	0	0	0	+1	-1	-1	+1	-1	+1	-1	-1	-1	-1	-1	-1	0	-1	-1	0
